auction_date,bond_type,auction_type,round,settlement_date,maturity_date,quantity_tendered,average_rate,accepted_rate,quantity_accepted,total_amount_accepted,quantity_to_central_bank,total_amount_to_central_bank,benchmark
2015-09-29,LFT,Extra Venda,1,2015-09-30,2021-09-01,5000000.0,-1.7e-05,0.0,5000000,35819045731.48,0.0,0.0,LFT_6_anos
2015-09-29,LFT,Extra Venda,2,2015-09-30,2021-09-01,250000.0,-1.7e-05,-1.7e-05,217204,1556008455.26,0.0,0.0,
2015-09-29,NTN-F,Extra Venda,1,2015-09-30,2017-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-29,NTN-F,Extra Venda,1,2015-09-30,2018-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-29,NTN-F,Extra Venda,1,2015-09-30,2019-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-29,NTN-F,Extra Venda,1,2015-09-30,2021-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-F_7_anos
2015-09-29,NTN-F,Extra Venda,1,2015-09-30,2023-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-29,NTN-F,Extra Venda,1,2015-09-30,2025-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-F_10_anos
2015-09-30,NTN-F,Extra Compra,1,2015-10-01,2017-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-30,NTN-F,Extra Compra,1,2015-10-01,2018-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-30,NTN-F,Extra Compra,1,2015-10-01,2019-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-30,NTN-F,Extra Compra,1,2015-10-01,2021-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-F_7_anos
2015-09-30,NTN-F,Extra Compra,1,2015-10-01,2023-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-30,NTN-F,Extra Compra,1,2015-10-01,2025-01-01,1000000.0,0.1566,0.1566,125000,95712564.0,0.0,0.0,NTN-F_10_anos
2015-09-30,NTN-F,Extra Venda,1,2015-10-01,2017-01-01,150000.0,0.1567,0.1567,52000,50216446.07,0.0,0.0,
2015-09-30,NTN-F,Extra Venda,1,2015-10-01,2018-01-01,150000.0,0.1591,0.1591,55000,50780151.01,0.0,0.0,
2015-09-30,NTN-F,Extra Venda,1,2015-10-01,2019-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-30,NTN-F,Extra Venda,1,2015-10-01,2021-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-F_7_anos
2015-09-30,NTN-F,Extra Venda,1,2015-10-01,2023-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-09-30,NTN-F,Extra Venda,1,2015-10-01,2025-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-F_10_anos
2015-10-01,NTN-F,Extra Compra,1,2015-10-02,2017-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-10-01,NTN-F,Extra Compra,1,2015-10-02,2018-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-10-01,NTN-F,Extra Compra,1,2015-10-02,2019-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-10-01,NTN-F,Extra Compra,1,2015-10-02,2021-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-F_7_anos
2015-10-01,NTN-F,Extra Compra,1,2015-10-02,2023-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-10-01,NTN-F,Extra Compra,1,2015-10-02,2025-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-F_10_anos
2015-10-01,NTN-F,Extra Venda,1,2015-10-02,2017-01-01,150000.0,0.1545,0.1545,10000,9684148.63,0.0,0.0,
2015-10-01,NTN-F,Extra Venda,1,2015-10-02,2018-01-01,150000.0,0.1575,0.1575,10000,9263656.95,0.0,0.0,
2015-10-01,NTN-F,Extra Venda,1,2015-10-02,2019-01-01,150000.0,0.1578,0.1578,100000,89150572.9,0.0,0.0,
2015-10-01,NTN-F,Extra Venda,1,2015-10-02,2021-01-01,150000.0,0.155499,0.155499,5000,4207392.36,0.0,0.0,NTN-F_7_anos
2015-10-01,NTN-F,Extra Venda,1,2015-10-02,2023-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-10-01,NTN-F,Extra Venda,1,2015-10-02,2025-01-01,150000.0,0.154799,0.154799,25000,19320575.0,0.0,0.0,NTN-F_10_anos
2015-10-02,NTN-F,Extra Compra,1,2015-10-05,2017-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-10-02,NTN-F,Extra Compra,1,2015-10-05,2018-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-10-02,NTN-F,Extra Compra,1,2015-10-05,2019-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-10-02,NTN-F,Extra Compra,1,2015-10-05,2021-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-F_7_anos
2015-10-02,NTN-F,Extra Compra,1,2015-10-05,2023-01-01,1000000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-10-02,NTN-F,Extra Compra,1,2015-10-05,2025-01-01,1000000.0,0.1543,0.1543,200000,155026958.0,0.0,0.0,NTN-F_10_anos
2015-10-02,NTN-F,Extra Venda,1,2015-10-05,2017-01-01,300000.0,0.1558,0.1558,150000,145154345.55,0.0,0.0,
2015-10-02,NTN-F,Extra Venda,1,2015-10-05,2018-01-01,300000.0,0.1573,0.1573,50000,46361124.5,0.0,0.0,
2015-10-02,NTN-F,Extra Venda,1,2015-10-05,2019-01-01,300000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-10-02,NTN-F,Extra Venda,1,2015-10-05,2021-01-01,300000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-F_7_anos
2015-10-02,NTN-F,Extra Venda,1,2015-10-05,2023-01-01,300000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-10-02,NTN-F,Extra Venda,1,2015-10-05,2025-01-01,300000.0,0.1542,0.1542,100000,77550985.1,0.0,0.0,NTN-F_10_anos
2015-10-06,NTN-B,Venda,1,2015-10-07,2019-05-15,500000.0,0.0712,0.0712,254500,681660322.5,0.0,0.0,NTN-B_5_anos
2015-10-06,NTN-B,Venda,2,2015-10-07,2019-05-15,84777.0,0.0712,0.0712,83604,223927424.72,0.0,0.0,
2015-10-06,NTN-B,Venda,1,2015-10-07,2023-05-15,500000.0,0.0723,0.0723,45700,118129857.33,0.0,0.0,NTN-B_10_anos
2015-10-06,NTN-B,Venda,2,2015-10-07,2023-05-15,15223.0,0.0723,0.0723,0,0.0,0.0,0.0,
2015-10-06,NTN-B,Venda,1,2015-10-07,2035-05-15,150000.0,0.0723,0.0723,52100,126882701.24,0.0,0.0,NTN-B_20_anos
2015-10-06,NTN-B,Venda,2,2015-10-07,2035-05-15,10420.0,0.0723,0.0723,8857,21570059.18,0.0,0.0,
2015-10-06,NTN-B,Venda,1,2015-10-07,2055-05-15,150000.0,0.0723,0.0723,97900,230005792.51,0.0,0.0,NTN-B_40_anos
2015-10-06,NTN-B,Venda,2,2015-10-07,2055-05-15,19580.0,0.0723,0.0723,17436,40964055.1,0.0,0.0,
2015-10-08,LFT,Venda,1,2015-10-09,2021-09-01,1000000.0,-2.3e-05,-1.6e-05,1000000,7190443480.73,0.0,0.0,LFT_6_anos
2015-10-08,LFT,Venda,2,2015-10-09,2021-09-01,50000.0,-2.3e-05,-2.3e-05,12727,91512818.54,0.0,0.0,
2015-10-08,LTN,Venda,1,2015-10-09,2016-04-01,3000000.0,0.148993,0.14903,3000000,2811107038.77,0.0,0.0,LTN_6_meses
2015-10-08,LTN,Venda,2,2015-10-13,2016-04-01,600000.0,0.148993,0.148993,597000,559718719.51,0.0,0.0,
2015-10-08,LTN,Venda,1,2015-10-09,2017-10-01,1000000.0,0.15773,0.15789,1000000,749556057.26,0.0,0.0,LTN_24_meses
2015-10-08,LTN,Venda,2,2015-10-13,2017-10-01,200000.0,0.15773,0.15773,0,0.0,0.0,0.0,
2015-10-08,LTN,Venda,1,2015-10-09,2019-07-01,1000000.0,0.157401,0.157549,1000000,583059820.6,0.0,0.0,LTN_48_meses
2015-10-08,LTN,Venda,2,2015-10-13,2019-07-01,200000.0,0.157401,0.157401,0,0.0,0.0,0.0,
2015-10-15,LTN,Venda,1,2015-10-16,2016-10-01,3000000.0,0.153234,0.1533,3000000,2616137611.03,0.0,0.0,LTN_12_meses
2015-10-15,LTN,Venda,2,2015-10-19,2016-10-01,600000.0,0.153234,0.153234,375000,327202471.12,0.0,0.0,
2015-10-15,LTN,Venda,1,2015-10-16,2017-10-01,1000000.0,0.15915,0.15925,700000,524653534.3,0.0,0.0,LTN_24_meses
2015-10-15,LTN,Venda,2,2015-10-19,2017-10-01,200000.0,0.15915,0.15915,170000,127490678.55,0.0,0.0,
2015-10-15,LTN,Venda,1,2015-10-16,2019-07-01,1000000.0,0.159837,0.16,1000000,579917296.11,0.0,0.0,LTN_48_meses
2015-10-15,LTN,Venda,2,2015-10-19,2019-07-01,200000.0,0.159837,0.159837,60000,34815571.08,0.0,0.0,
2015-10-15,NTN-F,Venda,1,2015-10-16,2021-01-01,50000.0,0.158249,0.158249,50000,41898797.55,0.0,0.0,NTN-F_7_anos
2015-10-15,NTN-F,Venda,2,2015-10-19,2021-01-01,10000.0,0.158249,0.158249,8500,7126973.31,0.0,0.0,
2015-10-15,NTN-F,Venda,1,2015-10-16,2025-01-01,50000.0,0.159433,0.159499,50000,37990484.6,0.0,0.0,NTN-F_10_anos
2015-10-15,NTN-F,Venda,2,2015-10-19,2025-01-01,10000.0,0.159433,0.159433,7620,5793175.47,0.0,0.0,
2015-10-20,NTN-B,Venda,1,2015-10-21,2019-05-15,500000.0,0.07229,0.07229,396650,1064860830.88,0.0,0.0,NTN-B_5_anos
2015-10-20,NTN-B,Venda,2,2015-10-21,2019-05-15,79330.0,0.07229,0.07229,0,0.0,0.0,0.0,
2015-10-20,NTN-B,Venda,1,2015-10-21,2023-05-15,500000.0,0.075019,0.075019,103350,264620318.2,0.0,0.0,NTN-B_10_anos
2015-10-20,NTN-B,Venda,2,2015-10-21,2023-05-15,20670.0,0.075019,0.075019,8681,22227082.55,0.0,0.0,
2015-10-20,NTN-B,Venda,1,2015-10-21,2035-05-15,150000.0,0.0742,0.0742,128500,308681049.66,0.0,0.0,NTN-B_20_anos
2015-10-20,NTN-B,Venda,2,2015-10-21,2035-05-15,25700.0,0.0742,0.0742,0,0.0,0.0,0.0,
2015-10-20,NTN-B,Venda,1,2015-10-21,2055-05-15,150000.0,0.072699,0.072699,21500,50537958.08,0.0,0.0,NTN-B_40_anos
2015-10-20,NTN-B,Venda,2,2015-10-21,2055-05-15,4300.0,0.072699,0.072699,0,0.0,0.0,0.0,
2015-10-22,LTN,Venda,1,2015-10-23,2016-04-01,4000000.0,0.145541,0.1456,4000000,3771685416.48,0.0,0.0,LTN_6_meses
2015-10-22,LTN,Venda,2,2015-10-26,2016-04-01,800000.0,0.145541,0.145541,0,0.0,0.0,0.0,
2015-10-22,LTN,Venda,1,2015-10-23,2017-10-01,2000000.0,0.156616,0.156699,2000000,1509780046.24,0.0,0.0,LTN_24_meses
2015-10-22,LTN,Venda,2,2015-10-26,2017-10-01,400000.0,0.156616,0.156616,0,0.0,0.0,0.0,
2015-10-22,LTN,Venda,1,2015-10-23,2019-07-01,2000000.0,0.158555,0.1587,2000000,1167962828.8,0.0,0.0,LTN_48_meses
2015-10-22,LTN,Venda,2,2015-10-26,2019-07-01,400000.0,0.158555,0.158555,0,0.0,0.0,0.0,
2015-10-29,LTN,Venda,1,2015-10-30,2016-10-01,4000000.0,0.152553,0.1527,4000000,3509884115.08,0.0,0.0,LTN_12_meses
2015-10-29,LTN,Venda,2,2015-11-03,2016-10-01,800000.0,0.152553,0.152553,0,0.0,0.0,0.0,
2015-10-29,LTN,Venda,1,2015-10-30,2017-10-01,2000000.0,0.157836,0.15795,2000000,1511097099.56,0.0,0.0,LTN_24_meses
2015-10-29,LTN,Venda,2,2015-11-03,2017-10-01,400000.0,0.157836,0.157836,17000,12851797.66,0.0,0.0,
2015-10-29,LTN,Venda,1,2015-10-30,2019-07-01,1500000.0,0.159583,0.1598,1500000,875706336.8,0.0,0.0,LTN_48_meses
2015-10-29,LTN,Venda,2,2015-11-03,2019-07-01,300000.0,0.159583,0.159583,0,0.0,0.0,0.0,
2015-10-29,NTN-F,Venda,1,2015-10-30,2021-01-01,500000.0,0.158259,0.158349,500000,421423618.5,0.0,0.0,NTN-F_7_anos
2015-10-29,NTN-F,Venda,2,2015-11-03,2021-01-01,100000.0,0.158259,0.158259,0,0.0,0.0,0.0,
2015-10-29,NTN-F,Venda,1,2015-10-30,2025-01-01,300000.0,0.1583,0.1584,300000,230514768.1,0.0,0.0,NTN-F_10_anos
2015-10-29,NTN-F,Venda,2,2015-11-03,2025-01-01,60000.0,0.1583,0.1583,0,0.0,0.0,0.0,
2015-11-03,NTN-B,Venda,1,2015-11-04,2019-05-15,750000.0,0.0703,0.0703,342000,929123337.84,0.0,0.0,NTN-B_5_anos
2015-11-03,NTN-B,Venda,2,2015-11-04,2019-05-15,92775.0,0.0703,0.0703,92771,252034213.93,0.0,0.0,
2015-11-03,NTN-B,Venda,1,2015-11-04,2023-05-15,750000.0,0.0743,0.0743,210950,545629662.2,0.0,0.0,NTN-B_10_anos
2015-11-03,NTN-B,Venda,2,2015-11-04,2023-05-15,57225.0,0.0743,0.0743,39509,102191430.78,0.0,0.0,
2015-11-03,NTN-B,Venda,1,2015-11-04,2035-05-15,150000.0,0.07149,0.07149,88000,218620287.24,0.0,0.0,NTN-B_20_anos
2015-11-03,NTN-B,Venda,2,2015-11-04,2035-05-15,17600.0,0.07149,0.07149,15839,39349167.35,0.0,0.0,
2015-11-03,NTN-B,Venda,1,2015-11-04,2055-05-15,150000.0,0.0695,0.0695,62000,152744318.58,0.0,0.0,NTN-B_40_anos
2015-11-03,NTN-B,Venda,2,2015-11-04,2055-05-15,12400.0,0.0695,0.0695,6200,15274431.85,0.0,0.0,
2015-11-05,LFT,Venda,1,2015-11-06,2021-09-01,1000000.0,-3.7e-05,-2.4e-05,1000000,7259326289.56,0.0,0.0,LFT_6_anos
2015-11-05,LFT,Venda,2,2015-11-06,2021-09-01,50000.0,-3.7e-05,-3.7e-05,0,0.0,0.0,0.0,
2015-11-05,LTN,Venda,1,2015-11-06,2016-04-01,4000000.0,0.145344,0.14593,4000000,3790292554.53,0.0,0.0,LTN_6_meses
2015-11-05,LTN,Venda,2,2015-11-09,2016-04-01,800000.0,0.145344,0.145344,0,0.0,0.0,0.0,
2015-11-05,LTN,Venda,1,2015-11-06,2017-10-01,3000000.0,0.156327,0.15641,3000000,2277550574.75,0.0,0.0,LTN_24_meses
2015-11-05,LTN,Venda,2,2015-11-09,2017-10-01,600000.0,0.156327,0.156327,371038,281848481.8,0.0,0.0,
2015-11-05,LTN,Venda,1,2015-11-06,2019-07-01,2000000.0,0.156651,0.156759,2000000,1181129943.9,0.0,0.0,LTN_48_meses
2015-11-05,LTN,Venda,2,2015-11-09,2019-07-01,400000.0,0.156651,0.156651,0,0.0,0.0,0.0,
2015-11-12,LTN,Venda,1,2015-11-13,2016-10-01,5000000.0,0.153473,0.153599,5000000,4406546016.79,0.0,0.0,LTN_12_meses
2015-11-12,LTN,Venda,2,2015-11-16,2016-10-01,1000000.0,0.153473,0.153473,718548,633621913.68,0.0,0.0,
2015-11-12,LTN,Venda,1,2015-11-13,2017-10-01,2500000.0,0.157921,0.15809,2500000,1898520571.0,0.0,0.0,LTN_24_meses
2015-11-12,LTN,Venda,2,2015-11-16,2017-10-01,500000.0,0.157921,0.157921,499998,379923904.28,0.0,0.0,
2015-11-12,LTN,Venda,1,2015-11-13,2019-07-01,2500000.0,0.1571,0.1573,2500000,1478615108.0,0.0,0.0,LTN_48_meses
2015-11-12,LTN,Venda,2,2015-11-16,2019-07-01,500000.0,0.1571,0.1571,300000,177536561.1,0.0,0.0,
2015-11-12,NTN-F,Venda,1,2015-11-13,2021-01-01,2000000.0,0.155861,0.155979,2000000,1708141747.5,0.0,0.0,NTN-F_7_anos
2015-11-12,NTN-F,Venda,2,2015-11-16,2021-01-01,400000.0,0.155861,0.155861,399999,341824471.03,0.0,0.0,
2015-11-12,NTN-F,Venda,1,2015-11-13,2025-01-01,1000000.0,0.156013,0.156099,1000000,780785191.35,0.0,0.0,NTN-F_10_anos
2015-11-12,NTN-F,Venda,2,2015-11-16,2025-01-01,200000.0,0.156013,0.156013,199999,156246625.75,0.0,0.0,
2015-11-17,NTN-B,Venda,1,2015-11-18,2019-05-15,750000.0,0.06875,0.06875,608050,1620999880.23,0.0,0.0,NTN-B_5_anos
2015-11-17,NTN-B,Venda,2,2015-11-18,2019-05-15,121610.0,0.06875,0.06875,73558,196098197.8,0.0,0.0,
2015-11-17,NTN-B,Venda,1,2015-11-18,2023-05-15,750000.0,0.0718,0.0718,141950,363235789.36,0.0,0.0,NTN-B_10_anos
2015-11-17,NTN-B,Venda,2,2015-11-18,2023-05-15,28390.0,0.0718,0.0718,0,0.0,0.0,0.0,
2015-11-17,NTN-B,Venda,1,2015-11-18,2035-05-15,300000.0,0.06869,0.06869,259300,646333747.56,0.0,0.0,NTN-B_20_anos
2015-11-17,NTN-B,Venda,2,2015-11-18,2035-05-15,51860.0,0.06869,0.06869,0,0.0,0.0,0.0,
2015-11-17,NTN-B,Venda,1,2015-11-18,2055-05-15,300000.0,0.06729,0.06729,40700,100596829.02,1980000.0,4893899791.258242,NTN-B_40_anos
2015-11-17,NTN-B,Venda,2,2015-11-18,2055-05-15,8140.0,0.06729,0.06729,0,0.0,0.0,0.0,
2015-11-19,LTN,Venda,1,2015-11-20,2016-04-01,7000000.0,0.144605,0.144675,7000000,6670364724.95,0.0,0.0,LTN_6_meses
2015-11-19,LTN,Venda,2,2015-11-23,2016-04-01,1400000.0,0.144605,0.144605,805000,767503206.26,0.0,0.0,
2015-11-19,LTN,Venda,1,2015-11-20,2017-10-01,2000000.0,0.155838,0.155888,2000000,1528344794.0,0.0,0.0,LTN_24_meses
2015-11-19,LTN,Venda,2,2015-11-23,2017-10-01,400000.0,0.155838,0.155838,400000,305844677.2,0.0,0.0,
2015-11-19,LTN,Venda,1,2015-11-20,2019-07-01,3500000.0,0.154896,0.1551,3500000,2090275480.71,0.0,0.0,LTN_48_meses
2015-11-19,LTN,Venda,2,2015-11-23,2019-07-01,700000.0,0.154896,0.154896,700000,418294770.59,0.0,0.0,
2015-11-26,LTN,Venda,1,2015-11-27,2016-10-01,5000000.0,0.153219,0.153296,5000000,4432408528.64,0.0,0.0,LTN_12_meses
2015-11-26,LTN,Venda,2,2015-11-30,2016-10-01,1000000.0,0.153219,0.153219,0,0.0,0.0,0.0,
2015-11-26,LTN,Venda,1,2015-11-27,2017-10-01,750000.0,0.157922,0.158139,750000,572878708.87,0.0,0.0,LTN_24_meses
2015-11-26,LTN,Venda,2,2015-11-30,2017-10-01,150000.0,0.157922,0.157922,0,0.0,0.0,0.0,
2015-11-26,LTN,Venda,1,2015-11-27,2019-07-01,1500000.0,0.158041,0.158139,1500000,889742161.41,0.0,0.0,LTN_48_meses
2015-11-26,LTN,Venda,2,2015-11-30,2019-07-01,300000.0,0.158041,0.158041,0,0.0,0.0,0.0,
2015-11-26,NTN-F,Venda,1,2015-11-27,2021-01-01,1000000.0,0.155999,0.155999,1000000,858601641.5,0.0,0.0,NTN-F_7_anos
2015-11-26,NTN-F,Venda,2,2015-11-30,2021-01-01,200000.0,0.155999,0.155999,0,0.0,0.0,0.0,
2015-11-26,NTN-F,Venda,1,2015-11-27,2025-01-01,500000.0,0.155599,0.155599,500000,393407683.5,0.0,0.0,NTN-F_10_anos
2015-11-26,NTN-F,Venda,2,2015-11-30,2025-01-01,100000.0,0.155599,0.155599,0,0.0,0.0,0.0,
2015-12-01,NTN-B,Compra,1,2015-12-02,2035-05-15,300000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-B_20_anos
2015-12-01,NTN-B,Compra,1,2015-12-02,2040-08-15,300000.0,0.0719,0.0719,1000,2431046.71,0.0,0.0,
2015-12-01,NTN-B,Compra,1,2015-12-02,2045-05-15,300000.0,0.0718,0.0718,2500,5930240.61,0.0,0.0,
2015-12-01,NTN-B,Compra,1,2015-12-02,2050-08-15,300000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-12-01,NTN-B,Compra,1,2015-12-02,2055-05-15,300000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-B_40_anos
2015-12-01,NTN-B,Venda,1,2015-12-02,2019-05-15,500000.0,0.0739,0.0739,443750,1173521129.86,0.0,0.0,NTN-B_5_anos
2015-12-01,NTN-B,Venda,2,2015-12-02,2019-05-15,88750.0,0.0739,0.0739,70995,187750157.99,0.0,0.0,
2015-12-01,NTN-B,Venda,1,2015-12-02,2023-05-15,500000.0,0.0748,0.0748,56250,142547733.64,0.0,0.0,NTN-B_10_anos
2015-12-01,NTN-B,Venda,2,2015-12-02,2023-05-15,11250.0,0.0748,0.0748,3850,9756600.39,0.0,0.0,
2015-12-01,NTN-B,Venda,1,2015-12-02,2035-05-15,150000.0,0.07189,0.07189,89900,218183243.33,0.0,0.0,NTN-B_20_anos
2015-12-01,NTN-B,Venda,2,2015-12-02,2035-05-15,17980.0,0.07189,0.07189,0,0.0,0.0,0.0,
2015-12-01,NTN-B,Venda,1,2015-12-02,2055-05-15,150000.0,0.0701,0.0701,60100,144034051.5,0.0,0.0,NTN-B_40_anos
2015-12-01,NTN-B,Venda,2,2015-12-02,2055-05-15,12020.0,0.0701,0.0701,3862,9255565.83,0.0,0.0,
2015-12-03,LFT,Venda,1,2015-12-04,2021-09-01,2000000.0,-1.8e-05,-4e-06,2000000,14670322118.49,2000000.0,14670314908.914087,LFT_6_anos
2015-12-03,LFT,Venda,2,2015-12-04,2021-09-01,100000.0,-1.8e-05,-1.8e-05,41526,304599748.4,0.0,0.0,
2015-12-03,LTN,Venda,1,2015-12-04,2016-04-01,3000000.0,0.145448,0.14549,3000000,2873418124.0,0.0,0.0,LTN_6_meses
2015-12-03,LTN,Venda,2,2015-12-07,2016-04-01,600000.0,0.145448,0.145448,0,0.0,0.0,0.0,
2015-12-03,LTN,Venda,1,2015-12-04,2017-10-01,1500000.0,0.15871,0.15885,1500000,1147675866.53,3300000.0,2524886905.2,LTN_24_meses
2015-12-03,LTN,Venda,2,2015-12-07,2017-10-01,300000.0,0.15871,0.15871,0,0.0,0.0,0.0,
2015-12-03,LTN,Venda,1,2015-12-04,2019-07-01,2500000.0,0.157506,0.157618,2500000,1489660229.12,4300000.0,2562215595.6,LTN_48_meses
2015-12-03,LTN,Venda,2,2015-12-07,2019-07-01,500000.0,0.157506,0.157506,0,0.0,0.0,0.0,
2015-12-10,NTN-F,Compra,1,2015-12-11,2023-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,
2015-12-10,NTN-F,Compra,1,2015-12-11,2025-01-01,150000.0,0.0,0.0,0,0.0,0.0,0.0,NTN-F_10_anos
2015-12-10,LTN,Venda,1,2015-12-11,2016-10-01,5000000.0,0.154228,0.154439,5000000,4454413332.45,0.0,0.0,LTN_12_meses
2015-12-10,LTN,Venda,2,2015-12-14,2016-10-01,1000000.0,0.154228,0.154228,0,0.0,0.0,0.0,
2015-12-10,LTN,Venda,1,2015-12-11,2017-10-01,1500000.0,0.16048,0.1606,1500000,1147881939.41,6600000.0,5050680531.6,LTN_24_meses
2015-12-10,LTN,Venda,2,2015-12-14,2017-10-01,300000.0,0.16048,0.16048,0,0.0,0.0,0.0,
2015-12-10,LTN,Venda,1,2015-12-11,2019-07-01,2000000.0,0.159601,0.15985,2000000,1187608361.85,8500000.0,5047335538.5,LTN_48_meses
2015-12-10,LTN,Venda,2,2015-12-14,2019-07-01,400000.0,0.159601,0.159601,0,0.0,0.0,0.0,
2015-12-10,NTN-F,Venda,1,2015-12-11,2021-01-01,1000000.0,0.157124,0.157199,1000000,860392311.03,5900000.0,5076314634.9,NTN-F_7_anos
2015-12-10,NTN-F,Venda,2,2015-12-14,2021-01-01,200000.0,0.157124,0.157124,0,0.0,0.0,0.0,
2015-12-10,NTN-F,Venda,1,2015-12-11,2025-01-01,1500000.0,0.156491,0.156699,1500000,1182100319.77,6400000.0,5043628032.0,NTN-F_10_anos
2015-12-10,NTN-F,Venda,2,2015-12-14,2025-01-01,300000.0,0.156491,0.156491,0,0.0,0.0,0.0,
2015-12-15,NTN-B,Venda,1,2015-12-16,2019-05-15,500000.0,0.075199,0.075199,326650,867674195.17,0.0,0.0,NTN-B_5_anos
2015-12-15,NTN-B,Venda,2,2015-12-16,2019-05-15,65330.0,0.075199,0.075199,33577,89189947.78,0.0,0.0,
2015-12-15,NTN-B,Venda,1,2015-12-16,2023-05-15,500000.0,0.0752,0.0752,173350,441930677.62,0.0,0.0,NTN-B_10_anos
2015-12-15,NTN-B,Venda,2,2015-12-16,2023-05-15,34670.0,0.0752,0.0752,1962,5001834.37,0.0,0.0,
2015-12-15,NTN-B,Venda,1,2015-12-16,2035-05-15,150000.0,0.0738,0.0738,125000,299837846.62,0.0,0.0,NTN-B_20_anos
2015-12-15,NTN-B,Venda,2,2015-12-16,2035-05-15,28626.0,0.0738,0.0738,400,959481.1,0.0,0.0,
2015-12-15,NTN-B,Venda,1,2015-12-16,2055-05-15,150000.0,0.071,0.071,6000,14324456.24,0.0,0.0,NTN-B_40_anos
2015-12-15,NTN-B,Venda,2,2015-12-16,2055-05-15,1374.0,0.071,0.071,0,0.0,0.0,0.0,
2015-12-16,LTN,Troca,1,2015-12-17,2016-01-01,2000000.0,0.142258,0.1422,2000000,1989471638.5,0.0,0.0,
2015-12-17,LTN,Venda,1,2015-12-18,2016-04-01,8000000.0,0.146346,0.146482,7310000,7037861928.23,0.0,0.0,LTN_6_meses
2015-12-17,LTN,Venda,2,2015-12-21,2016-04-01,1600000.0,0.146346,0.146346,0,0.0,0.0,0.0,
2015-12-17,LTN,Venda,1,2015-12-18,2017-10-01,2000000.0,0.162874,0.163089,1840000,1407067382.59,7650000.0,5850035585.1,LTN_24_meses
2015-12-17,LTN,Venda,2,2015-12-21,2017-10-01,400000.0,0.162874,0.162874,0,0.0,0.0,0.0,
2015-12-17,LTN,Venda,1,2015-12-18,2019-07-01,3000000.0,0.162889,0.163099,3000000,1769034433.95,9920000.0,5849607198.4,LTN_48_meses
2015-12-17,LTN,Venda,2,2015-12-21,2019-07-01,600000.0,0.162889,0.162889,0,0.0,0.0,0.0,
2016-01-05,NTN-B,Venda,1,2016-01-06,2021-05-15,750000.0,0.071899,0.071899,716100,1907079060.37,0.0,0.0,NTN-B_5_anos
2016-01-05,NTN-B,Venda,2,2016-01-06,2021-05-15,143220.0,0.071899,0.071899,85775,228431373.25,0.0,0.0,
2016-01-05,NTN-B,Venda,1,2016-01-06,2026-08-15,750000.0,0.0721,0.0721,33900,88312986.77,0.0,0.0,NTN-B_10_anos
2016-01-05,NTN-B,Venda,2,2016-01-06,2026-08-15,6780.0,0.0721,0.0721,508,1323392.25,0.0,0.0,
2016-01-05,NTN-B,Venda,1,2016-01-06,2035-05-15,150000.0,0.0727,0.0727,3750,9194281.62,0.0,0.0,NTN-B_20_anos
2016-01-05,NTN-B,Venda,1,2016-01-06,2055-05-15,150000.0,0.0719,0.0719,6350,15140979.32,0.0,0.0,NTN-B_40_anos
